# 79src recal. Tspin, N(HI)
 Tpeak    e      tau      e      VLSR   e    DelV    e     Tspin         e           Tkmax      NHI     erNHI CNM   Frac   e    Name     
   K      K                      km/s km/s   km/s   km/s     K           K             K      10+20cm-2                            
========================================================================================================================================
0.99   0.03   0.003   -10.000   -28.5   0.4   21.38   1.06   330.00   -12.00   9996.0   0.41   0.0239   9   0.50   0.29   3C228.0
5.52   -12.00   0.082   0.002   -5.1   0.0   2.86   0.08   70.43   3.48   179.0   0.32   0.0198   0   -18.00   -18.00   3C228.0
6.40   0.07   0.009   -10.000   -3.9   0.1   14.68   0.16   710.00   -12.00   4711.0   1.83   0.0281   9   0.50   0.29   3C228.0
1.19   -12.00   0.027   0.002   -1.4   0.1   2.13   0.20   44.16   5.34   98.0   0.05   0.0084   1   -18.00   -18.00   3C228.0
1.30   0.03   0.002   -10.000   -17.1   0.6   51.37   1.01   650.00   -12.00   57719.0   1.30   0.0393   9   0.50   0.00   3C234
1.29   0.05   0.002   -10.000   0.3   0.2   12.39   0.60   640.00   -12.00   3356.0   0.31   0.0192   9   0.50   0.00   3C234
0.31   0.04   0.004   -10.000   -44.1   1.2   17.62   2.72   80.00   -12.00   6791.0   0.11   0.0213   9   0.50   0.00   3C236
1.53   0.02   0.004   -10.000   -10.1   0.4   36.79   0.97   380.00   -12.00   29606.0   1.10   0.0321   9   0.50   0.00   3C236
4.08   -12.00   0.006   0.000   -5.7   0.2   16.31   0.32   656.14   5.07   5816.0   1.30   0.0263   2   -18.00   -18.00   3C237
1.39   -12.00   0.005   0.000   -3.0   0.1   2.48   0.16   255.60   10.79   134.0   0.07   0.0047   1   -18.00   -18.00   3C237
4.47   -12.00   0.398   0.001   1.9   0.0   1.19   0.00   13.61   0.26   31.0   0.13   0.0024   0   -18.00   -18.00   3C237
0.28   0.01   0.001   -10.000   12.3   3.9   120.09   12.98   240.00   -12.00   315275.0   0.65   0.0743   9   0.50   0.29   3C237
0.45   -12.00   0.003   0.000   30.1   0.2   6.04   0.41   168.37   13.35   796.0   0.05   0.0062   3   -18.00   -18.00   3C237
3.71   0.04   0.003   -10.000   -10.4   0.1   21.46   0.21   1240.00   -12.00   10065.0   1.55   0.0225   9   0.50   0.29   3C245
